_time,heat_radiant,cool_radiant,cool_vmc,heat_active,cool_active
2025-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-06 00:00:00+00:00,0.0,0.0,0.0037313432835820895,0.0,0.018656716417910446
2025-08-07 00:00:00+00:00,0.0,0.5740072202166066,0.036101083032490974,0.0,0.6173285198555957
2025-08-08 00:00:00+00:00,0.0,0.4270833333333333,0.2743055555555556,0.0,0.7013888888888888
2025-08-09 00:00:00+00:00,0.0,0.09057971014492754,0.15942028985507245,0.0,0.2536231884057971
2025-08-10 00:00:00+00:00,0.0,0.13405797101449277,0.12318840579710146,0.0,0.2753623188405797
2025-08-11 00:00:00+00:00,0.0,0.34035087719298246,0.23859649122807017,0.0,0.5824561403508772
2025-08-12 00:00:00+00:00,0.0,0.4892086330935252,0.050359712230215826,0.0,0.539568345323741
2025-08-13 00:00:00+00:00,0.0,0.3565217391304348,0.24782608695652175,0.0,0.6043478260869565
2025-08-14 00:00:00+00:00,0.0,0.19402985074626866,0.5671641791044776,0.0,0.7611940298507462
2025-08-15 00:00:00+00:00,0.0,0.022727272727272728,0.0,0.0,0.030303030303030304
2025-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.004166666666666667
2025-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-08-22 00:00:00+00:00,,,,,
2025-08-23 00:00:00+00:00,,,,,
2025-08-24 00:00:00+00:00,,,,,
2025-08-25 00:00:00+00:00,,,,,
2025-08-26 00:00:00+00:00,,,,,
2025-08-27 00:00:00+00:00,0.0,0.7063492063492064,0.15079365079365079,0.0,0.8888888888888888
2025-08-28 00:00:00+00:00,0.0,0.5314685314685315,0.13986013986013987,0.0,0.6713286713286714
2025-08-29 00:00:00+00:00,0.0,0.2604166666666667,0.2951388888888889,0.0,0.5555555555555556
2025-08-30 00:00:00+00:00,0.0,0.4027777777777778,0.2986111111111111,0.0,0.7013888888888888
2025-08-31 00:00:00+00:00,0.0,0.0,0.018115942028985508,0.0,0.018115942028985508
2025-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-07 00:00:00+00:00,0.0,0.2633587786259542,0.08015267175572519,0.0,0.35877862595419846
2025-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-18 00:00:00+00:00,0.0,0.2978723404255319,0.1524822695035461,0.0,0.46099290780141844
2025-09-19 00:00:00+00:00,0.0,0.4375,0.03308823529411765,0.0,0.4963235294117647
2025-09-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-05 00:00:00+00:00,,,,,
2025-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-08 00:00:00+00:00,,,,,
2025-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,,,,,
2025-11-11 00:00:00+00:00,,,,,
2025-11-12 00:00:00+00:00,,,,,
2025-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,,,,,
2025-11-15 00:00:00+00:00,,,,,
2025-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,,,,,
2025-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-11-20 00:00:00+00:00,,,,,
2025-11-21 00:00:00+00:00,0.19387755102040816,0.0,0.0,0.20408163265306123,0.0
2025-11-22 00:00:00+00:00,0.2780487804878049,0.0,0.0,0.3121951219512195,0.0
2025-11-23 00:00:00+00:00,0.09032258064516129,0.0,0.0,0.12903225806451613,0.0
2025-11-24 00:00:00+00:00,0.42248062015503873,0.0,0.0,0.437984496124031,0.0
2025-11-25 00:00:00+00:00,0.27017543859649124,0.0,0.0,0.29473684210526313,0.0
2025-11-26 00:00:00+00:00,0.1407942238267148,0.0,0.0,0.1552346570397112,0.0
2025-11-27 00:00:00+00:00,0.2302158273381295,0.0,0.0,0.24100719424460432,0.0
2025-11-28 00:00:00+00:00,0.2427536231884058,0.0,0.0,0.2608695652173913,0.0
2025-11-29 00:00:00+00:00,0.10232558139534884,0.0,0.0,0.12558139534883722,0.0
2025-11-30 00:00:00+00:00,0.15343915343915343,0.0,0.0,0.17989417989417988,0.0
2025-12-01 00:00:00+00:00,0.3920863309352518,0.0,0.0,0.4028776978417266,0.0
2025-12-02 00:00:00+00:00,0.0661764705882353,0.0,0.0,0.08088235294117647,0.0
2025-12-03 00:00:00+00:00,0.4141791044776119,0.0,0.0,0.45149253731343286,0.0
2025-12-04 00:00:00+00:00,0.17562724014336917,0.0,0.0,0.2078853046594982,0.0
2025-12-05 00:00:00+00:00,0.15636363636363637,0.0,0.0,0.18181818181818182,0.0
2025-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-07 00:00:00+00:00,0.08,0.0,0.0,0.1,0.0
2025-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-09 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.17142857142857143,0.0
2025-12-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-11 00:00:00+00:00,0.16071428571428573,0.0,0.0,0.175,0.0
2025-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-13 00:00:00+00:00,0.11560693641618497,0.0,0.0,0.14450867052023122,0.0
2025-12-14 00:00:00+00:00,0.3088235294117647,0.0,0.0,0.3284313725490196,0.0
2025-12-15 00:00:00+00:00,0.2688679245283019,0.0,0.0,0.28773584905660377,0.0
2025-12-16 00:00:00+00:00,0.05925925925925926,0.0,0.0,0.06296296296296296,0.0
2025-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-19 00:00:00+00:00,0.27472527472527475,0.0,0.0,0.2893772893772894,0.0
2025-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2025-12-21 00:00:00+00:00,,,,,
2025-12-22 00:00:00+00:00,,,,,
2025-12-23 00:00:00+00:00,,,,,
2025-12-24 00:00:00+00:00,,,,,
2025-12-25 00:00:00+00:00,,,,,
2025-12-26 00:00:00+00:00,0.35668789808917195,0.0,0.0,0.3885350318471338,0.0
2025-12-27 00:00:00+00:00,0.13120567375886524,0.0,0.0,0.13829787234042554,0.0
2025-12-28 00:00:00+00:00,0.2222222222222222,0.0,0.0,0.23958333333333334,0.0
2025-12-29 00:00:00+00:00,0.059027777777777776,0.0,0.0,0.0798611111111111,0.0
2025-12-30 00:00:00+00:00,0.25874125874125875,0.0,0.0,0.2727272727272727,0.0
2025-12-31 00:00:00+00:00,0.5416666666666666,0.0,0.0,0.5555555555555556,0.0
2026-01-01 00:00:00+00:00,0.3832752613240418,0.0,0.0,0.40418118466898956,0.0
2026-01-02 00:00:00+00:00,0.19791666666666666,0.0,0.0,0.2152777777777778,0.0
2026-01-03 00:00:00+00:00,0.2912280701754386,0.0,0.0,0.3017543859649123,0.0
2026-01-04 00:00:00+00:00,0.2147887323943662,0.0,0.0,0.22535211267605634,0.0
2026-01-05 00:00:00+00:00,0.23157894736842105,0.0,0.0,0.24561403508771928,0.0
2026-01-06 00:00:00+00:00,0.16911764705882354,0.0,0.0,0.18382352941176472,0.0
2026-01-07 00:00:00+00:00,0.2978723404255319,0.0,0.0,0.32269503546099293,0.0
2026-01-08 00:00:00+00:00,0.4927007299270073,0.0,0.0,0.5218978102189781,0.0
2026-01-09 00:00:00+00:00,0.17703349282296652,0.0,0.0,0.19138755980861244,0.0
